id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
45863682,"Theater Lofts | Quebec, 503",371711595,Les Lofts Du Théâtre,,Saint-Roch,46.81437,-71.2253,Entire home/apt,65,1,0,,,25,129
45863701,"Theater Lofts | Quebec, 504",371711595,Les Lofts Du Théâtre,,Saint-Roch,46.81279,-71.22677,Entire home/apt,65,1,0,,,25,129
45863737,"Theater Lofts | Quebec, 603",371711595,Les Lofts Du Théâtre,,Saint-Roch,46.81485,-71.22471,Entire home/apt,65,1,1,2020-11-29,0.41,25,174
45863752,"Theater Lofts | Quebec, 604",371711595,Les Lofts Du Théâtre,,Saint-Roch,46.81311,-71.22675,Entire home/apt,65,1,0,,,25,175
45863779,"Theater Lofts | Quebec, 605",371711595,Les Lofts Du Théâtre,,Saint-Roch,46.8146,-71.22482,Entire home/apt,65,1,2,2020-12-30,0.98,25,177
45863798,"Theater Lofts | Quebec, 606",371711595,Les Lofts Du Théâtre,,Saint-Roch,46.81256,-71.22615,Entire home/apt,65,1,8,2021-02-07,3.53,25,147
45867402,1 bedroom apartment Quebec downtown,1646154,Dimitri,,Saint-Sauveur,46.81331,-71.23838,Entire home/apt,25,31,0,,,7,0
45878916,Du pur bonheur dans le cœur du Vieux-Québec,6689078,Jp,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81194,-71.21134,Entire home/apt,55,28,0,,,1,118
45913142,Small loft in a prestigious neighbourhood,156965492,Raphael,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81094,-71.2099,Entire home/apt,32,30,1,2021-01-06,0.83,7,277
45921872,"STATIONNEMENT, Saint-Roch à 2 pas du Vieux-Québec!",206157337,André,,Saint-Roch,46.81982,-71.21787,Entire home/apt,70,31,0,,,20,364
45922017,"VIEUX-QUÉBEC, quartier St-Jean-Baptiste + TERRASSE",206157337,André,,Saint-Jean-Baptiste,46.80912,-71.22131,Entire home/apt,62,31,0,,,20,285
45923439,SPLENDIDE + GARAGE INTÉRIEUR. 2 chambres Beauport,206157337,André,,Chutes-Montmorency,46.87163,-71.17067,Entire home/apt,69,31,0,,,20,224
45927701,Small loft in a prestigious neighbourhood,156965492,Raphael,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81119,-71.21038,Entire home/apt,35,30,2,2021-01-31,1.43,7,224
45937629,"PRÈS DE TOUS, skis, épiceries, RTC, restos, etc!",372408688,Melissa,,Quartier 4-2,46.88904,-71.29651,Entire home/apt,70,2,4,2021-02-07,1.36,1,0
45943068,Superbe 4 1/2 avec une localisation centrale,189922088,Jean-Daniel,,Sillery,46.76672,-71.27392,Entire home/apt,73,90,0,,,1,136
45954430,LOFT SPACIEUX + Parking,372544430,Jean-Christian,,Saint-Roch,46.81468,-71.21952,Entire home/apt,165,1,1,2020-12-30,0.70,1,90
46003768,Fully furnished - Old Quebec Free parking unit 230,372900679,Alex,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81202,-71.21054,Private room,105,2,3,2021-01-03,1.73,5,0
46009616,Le Nid. Prenez votre envol à Québec ! (chambre #1),372942894,Samuel,,Saint-Jean-Baptiste,46.81137,-71.21834,Private room,30,4,0,,,2,0
46027159,"Super condo pres de la 3ème ave, bus et vieux Qc",28754730,Julie,,Vieux-Limoilou,46.82104,-71.22424,Entire home/apt,47,28,1,2020-12-31,0.71,7,222
46050145,NEW/NOUVEAU près/near SKI Lac-Beauport + Québec,373256931,Josée,,Notre-Dame-des-Laurentides,46.9287,-71.31741,Entire home/apt,399,2,1,2021-01-01,0.73,1,0
46052107,Studio douillet  et accessible au Vieux Québec,373270598,Danielle,,Duberger-Les Saules,46.81408,-71.32362,Entire home/apt,60,2,5,2021-01-06,1.97,1,249
46054730,bright apartment near Pyramide shopping center,373295167,Ahmed,,Cité Universitaire,46.78633,-71.28271,Entire home/apt,41,6,3,2021-01-18,1.36,1,242
46055513,Le Nid. Prenez votre envol à Québec ! (chambre #2),372942894,Samuel,,Saint-Jean-Baptiste,46.81216,-71.22018,Private room,30,4,0,,,2,0
46070090,"4+1 CHAMBRES, 2 SALLES DE BAIN COMPLÈTES, GARAGE !",206157337,André,,Loretteville,46.84386,-71.35087,Entire home/apt,105,31,0,,,20,132
46080978,Le Nomade-Limoilou,19909639,Louis,,Maizerets,46.84099,-71.22825,Entire home/apt,60,2,5,2021-01-25,1.83,17,321
46090069,Big bedroom for two and private bathroom,38853315,Damien,,Saint-Louis,46.76301,-71.28204,Private room,50,1,0,,,2,0
46124991,Magnifique chambre parfaitement située,234300524,Anthony,,Vieux-Limoilou,46.82303,-71.24139,Private room,71,1,6,2021-01-08,2.20,1,90
46139141,202- Chambre deluxe romantique avec foyer!,7927151,Denis,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81228,-71.20644,Private room,119,1,1,2021-01-01,0.73,11,88
46153294,Appartement cozy magnifiquement situé,97376912,Catherine,,Sillery,46.7745,-71.24418,Entire home/apt,175,1,0,,,2,365
46167749,Beau studio dans le vieux Québec,364155496,Liliana,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81232,-71.21132,Entire home/apt,69,1,1,2020-11-15,0.34,11,285
46174966,Confortable maison en rangée/ Cozy townhouse,155834322,Cynthia,,Sillery,46.7647,-71.26511,Entire home/apt,135,7,0,,,1,0
46190752,Hôtel près de l'aéroport,363705499,Shengyun,,L'Aéroport,46.7819,-71.36723,Private room,49,1,2,2020-12-15,0.91,1,322
46254843,Fully equipped - Old Quebec Free Parking Unit 130,372900679,Alex,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81212,-71.21075,Private room,93,2,7,2021-01-01,2.59,5,0
46276537,Grand studio dans le Vieux Québec,364155496,Liliana,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8123,-71.2107,Entire home/apt,69,1,0,,,11,141
46283518,Maison disponible et parking (31jourset +possible),374708402,Guy,,Quartier 5-4,46.86448,-71.19083,Entire home/apt,65,2,4,2021-01-04,1.43,1,0
46313643,* Downtown Quebec - Modern design - FREE PARKING *,374889865,Tiffany,,Saint-Roch,46.81384,-71.22701,Entire home/apt,71,2,2,2020-12-13,0.91,1,82
46315181,Beau 3 et 1/2 près de l'université Laval,177260950,Melek,,Sillery,46.78423,-71.24849,Entire home/apt,75,1,0,,,1,365
46332749,"Theater Lofts | Quebec, 204",371711595,Les Lofts Du Théâtre,,Saint-Roch,46.81319,-71.22631,Entire home/apt,65,1,0,,,25,0
46351631,Appartement 4 1/2 une chambre- location long terme,218785635,Mégan,,Cité Universitaire,46.79008,-71.2826,Entire home/apt,1100,60,0,,,1,35
46356514,Logement entier à Val-Bélair ! 10 min Base Valcart,65667334,Vincent,,Val-Bélair,46.8448,-71.42355,Entire home/apt,60,1,14,2021-02-07,6.00,1,85
46375161,"Old Quebec, Quality condo #4",51346108,Guy,,Saint-Jean-Baptiste,46.81003,-71.221,Entire home/apt,70,2,0,,,2,87
46375225,Confinez 😉 Au pied du château Frontenac 31/2,12709745,Philippe,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8107,-71.20582,Entire home/apt,66,2,4,2021-01-05,2.45,3,357
46391048,Modern loft in Old Quebec,55330094,Michel,,Saint-Jean-Baptiste,46.80842,-71.22241,Entire home/apt,36,31,0,,,3,0
46391069,Beautiful studio in Old Quebec,55330094,Michel,,Saint-Jean-Baptiste,46.80705,-71.2253,Entire home/apt,36,31,0,,,3,0
46391154,Cozy studio in old Quebec,55330094,Michel,,Saint-Jean-Baptiste,46.80705,-71.2252,Entire home/apt,36,31,0,,,3,28
46397725,Parfait et relaxant condo près du Centre-ville QC,216772356,Alex,,Vieux-Moulin,46.84649,-71.20782,Entire home/apt,103,2,7,2021-01-03,2.76,1,17
46398605,"Theater Lofts | Quebec, 401",371711595,Les Lofts Du Théâtre,,Saint-Roch,46.81324,-71.22613,Entire home/apt,65,1,5,2021-01-31,2.24,25,178
46446057,"Chambre avec salle de bain privée ,coeur de Quebec",247450400,Simon,,Sillery,46.78969,-71.25178,Private room,50,1,0,,,1,364
46452498,Grand 3 1/2 proche de tout dans St Rock,340692701,Bon,,Saint-Jean-Baptiste,46.80992,-71.22643,Entire home/apt,70,20,0,,,1,365
46459688,spacious room in Quebec near Laval University,369464370,Harshada,,Saint-Sacrement,46.79022,-71.26216,Private room,32,3,2,2021-01-19,1.62,1,365
46487835,Fully equipped - Old Quebec Free Parking Unit 231,372900679,Alex,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81195,-71.21033,Private room,87,2,2,2020-12-29,1.30,5,0
46488100,Fully equipped - Old Quebec Free Parking Unit 330,372900679,Alex,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81071,-71.20893,Private room,100,2,1,2020-12-28,0.67,5,0
46488210,Fully equipped - Old Quebec Free Parking Unit 430,372900679,Alex,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81177,-71.20933,Private room,93,2,0,,,5,0
46488957,Old Québec - Spacious 3 BDR suite,376033480,Louis Et Mélissa,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81397,-71.20752,Entire home/apt,149,1,4,2021-01-22,2.00,1,144
46491534,Chambre silencieuse au centre ville de Qc,76364280,Laurence,,Saint-Jean-Baptiste,46.80889,-71.22811,Private room,45,4,0,,,2,0
46509752,Cozy 2 bedroom apartment. queen in downtown,348909116,Lofts,,Saint-Roch,46.81687,-71.22067,Entire home/apt,99,1,0,,,3,0
46526447,Large apartment on two floors in Saint-Roch,348909116,Lofts,,Saint-Roch,46.815,-71.2193,Entire home/apt,180,1,0,,,3,0
46526564,Large townhouse in the heart of Saint-Roch,348909116,Lofts,,Saint-Roch,46.81693,-71.22099,Entire home/apt,150,1,0,,,3,30
46541918,Superbe condo  3200pi2- 6 chambres,49947368,Isabelle,,Maizerets,46.83172,-71.22379,Entire home/apt,289,90,1,2020-12-27,0.65,27,364
46543772,Loft - Vieux Québec - Cute,334803689,Marc,,Saint-Jean-Baptiste,46.80758,-71.22632,Entire home/apt,40,2,0,,,1,72
46549624,Chambre pres de tout,376434534,Joanne,,Vanier,46.81695,-71.25727,Private room,30,1,12,2021-01-07,4.50,2,147
46550504,"Clean, calm and parking DT",32966320,Jazun,,Saint-Sauveur,46.80684,-71.23105,Private room,68,1,1,2021-01-03,0.79,2,0
46551511,Old Port Best Location Modern Condo Yearly/Month/c,310071000,Vistas,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81429,-71.20272,Entire home/apt,147,2,5,2021-01-23,3.33,8,320
46551795,Old Port Best Location Modern Condo Yearly/Month/d,310071000,Vistas,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8142,-71.20403,Entire home/apt,218,2,4,2021-01-24,2.45,8,345
46552214,Old Port Best Location Modern Condo Yearly/Month/e,310071000,Vistas,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81299,-71.20307,Entire home/apt,119,2,4,2021-01-08,1.79,8,350
46552552,Old Port Best Location Modern Condo Yearly/Month/f,310071000,Vistas,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81376,-71.20281,Entire home/apt,128,2,5,2021-01-25,2.83,8,335
46562611,SP15 - Chambre avec foyer et mur de briques,7927151,Denis,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8172,-71.21001,Private room,135,1,5,2021-01-31,2.24,11,164
46563043,"SP18 - Chambre au Vieux-Port, Hôtel Le Saint-Paul.",7927151,Denis,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81602,-71.20872,Private room,119,1,2,2021-01-01,1.05,11,207
46580838,Chambre spacieuse près du centre-ville de Québec,107939573,Michel,,Montcalm,46.80388,-71.2289,Private room,20,31,0,,,2,179
46584283,Cohabitation avec proprio,172867092,Alain,,Vieux-Moulin,46.85514,-71.21452,Private room,25,1,3,2020-12-26,1.41,1,346
46586697,Old Port Best Location Modern Condo Yearly/Month/b,310071000,Vistas,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81234,-71.2041,Entire home/apt,111,2,3,2020-12-30,1.34,8,354
46587007,Best Location  Uptown Soho Style *Monthly/Yearly/b,310071000,Vistas,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81048,-71.20816,Entire home/apt,142,2,0,,,8,348
46587357,Best Location Uptown Soho Style *Monthly/Yearly/a,310071000,Vistas,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81033,-71.2098,Entire home/apt,111,2,3,2021-01-03,1.96,8,329
46603046,Superbe maison au pied de la ville,39798792,Mario,,Lairet,46.83266,-71.23495,Entire home/apt,65,30,0,,,1,84
46605439,🌟Luxury Gold Appartment🌟Sidewalk🏃/ Free 🅿,36195411,Maxime,,Saint-Sauveur,46.80935,-71.25204,Entire home/apt,106,1,0,,,1,155
46619277,Un chez sois en location !!!,376872454,Danielle,,Neufchâtel-Est/Lebourgneuf,46.84866,-71.3148,Entire home/apt,160,2,1,2020-12-27,0.65,1,365
46628693,Belle chambre tranquille  proche de tout,317287053,Djeneba,,Vanier,46.81389,-71.26076,Private room,28,1,1,2021-01-27,1,1,360
46663073,"Theater Lofts | Quebec, 402",371711595,Les Lofts Du Théâtre,,Saint-Roch,46.81354,-71.22682,Entire home/apt,65,1,0,,,25,176
46663153,"Theater Lofts | Quebec, 302",371711595,Les Lofts Du Théâtre,,Saint-Roch,46.8134,-71.22625,Entire home/apt,65,1,5,2021-02-05,2.21,25,173
46683352,Logement à Vieux Québec (St Jean Baptiste),141683314,Antonio Ricardo,,Saint-Jean-Baptiste,46.808,-71.22578,Entire home/apt,54,2,0,,,1,0
46690094,"Spacious, cozy & one of a kind downtown loft",11742639,Kevin,,Saint-Sauveur,46.81252,-71.23856,Entire home/apt,175,1,14,2021-02-01,7.37,1,170
46709081,Quebec Downtown - Cute apartment,377517045,Seb,,Saint-Roch,46.81362,-71.22838,Entire home/apt,49,2,0,,,1,0
46709851,* Cozy loft * Downtown Quebec *,377525081,Albert,,Saint-Roch,46.81376,-71.22816,Entire home/apt,45,2,2,2021-01-25,2,1,85
46710294,Downtown Quebec - Close to EVERYTHING,321313868,Nico,,Saint-Roch,46.81234,-71.22932,Entire home/apt,70,2,0,,,1,0
46723958,Vieux-Québec / 4 mois minimum,38127953,Maxim,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81527,-71.21247,Entire home/apt,45,122,0,,,1,178
46729159,Appartement bien situé,73397258,Émilie,,Saint-Sauveur,46.80963,-71.24515,Entire home/apt,92,2,0,,,1,71
46732337,Best In Town-Spacious Studio/Parking/Gym-LaCléD'or,348456043,La Clé D'Or,,Saint-Sauveur,46.81129,-71.23184,Entire home/apt,80,1,5,2021-02-07,3.26,1,350
46753107,WOW Downtown Quebec City Condo w/ Gym+Terrasse,377839178,La Clé D'Or,,Saint-Roch,46.81183,-71.23089,Entire home/apt,80,1,7,2021-02-09,3.18,1,0
46787763,Superbe Condo avec Stationnement sur St-Joseph,360561337,Jacques,,Saint-Roch,46.81389,-71.22654,Entire home/apt,214,1,2,2020-12-29,1.28,6,182
46789805,Magnifique Condo 2 Chambres - rue St-Joseph,360561337,Jacques,,Saint-Roch,46.81278,-71.22683,Entire home/apt,199,1,1,2021-01-03,0.77,6,173
46796923,SP11 - Suite Junior/Hôtel Le Saint-Paul,7927151,Denis,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81762,-71.2085,Private room,155,1,1,2020-12-05,0.44,11,204
46801165,Cute bungalow perfect for a family,1908002,Marieve,,Neufchâtel-Est/Lebourgneuf,46.85749,-71.33057,Entire home/apt,100,4,0,,,1,68
46822292,Beau petit logement!!!,123214622,Edith,,Plateau,46.76934,-71.32154,Entire home/apt,22,30,0,,,1,30
46868905,Let your heart beat to the sound of authenticity,19694974,Maison La Chapelière,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80255,-71.20771,Entire home/apt,120,4,0,,,2,96
46926873,Spacious and cozy condo near Downtown,265667177,David,,Saint-Sacrement,46.78843,-71.25472,Entire home/apt,69,1,13,2021-02-04,6.50,1,80
46950425,Confinez 😉 Au pied du Château Frontenac Studio,12709745,Philippe,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81124,-71.20507,Entire home/apt,52,2,6,2021-01-17,3.91,3,350
46950630,"3 1/2, situé, à 10 min du Vieux Québec",375560471,Marie-Pierre,,Sillery,46.7666,-71.26141,Entire home/apt,85,1,0,,,1,179
46987937,Fortuna Star -grand logement complet 2 chambres,377225013,Nancy,,Saint-Louis,46.76359,-71.28813,Entire home/apt,93,2,2,2021-02-03,1.13,1,91
47001121,Town House Old Québec,379947017,Steven,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8125,-71.21049,Entire home/apt,200,2,1,2021-01-02,0.75,1,179
47003631,Superbe grand condo à 7mn du vieux Québec,379985018,Noureddine,,Quartier 4-6,46.84741,-71.24523,Entire home/apt,80,7,0,,,2,361
47005223,"To see superb large condo, 7 mn from old Quebec",379985018,Noureddine,,Quartier 4-6,46.84727,-71.24531,Entire home/apt,80,30,0,,,2,346
47023117,Le pied à terre urbain,40431519,Louis,,Maizerets,46.84079,-71.22876,Entire home/apt,70,30,0,,,1,365
47032490,Condominium de luxe au cœur du Vieux Québec!,143799789,Pierre-Luc,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81139,-71.21167,Entire home/apt,150,3,2,2020-12-31,1.40,1,173
47070040,Loft pres de tout,376434534,Joanne,,Saint-Sacrement,46.79989,-71.24401,Entire home/apt,60,1,0,,,2,193
47087217,Superbe Condo authentique MonLimoilou,379439704,Isabelle,,Vieux-Limoilou,46.8264,-71.22804,Entire home/apt,69,2,5,2021-01-16,3.49,1,21
47114508,Appartement au centre de Québec,192955509,Jay,,Quartier 4-6,46.84115,-71.25498,Entire home/apt,41,3,0,,,1,93
47154391,Le 700 sur l'Avenue - Appartements Touristiques #4,380927002,James,,Vieux-Limoilou,46.82547,-71.22851,Entire home/apt,98,2,0,,,1,266
47155353,Le 700 sur l'Avenue - Appartements Touristiques,380934349,James,,Vieux-Limoilou,46.82545,-71.22896,Entire home/apt,95,2,0,,,1,269
47161694,"Ancestral, Lit King, Terrasse, Air Climatisé",193766296,Simon,,Saint-Roch,46.81629,-71.2225,Entire home/apt,94,14,1,2021-01-03,0.77,7,31
47176337,Appartement centre ville de Québec,381043324,Sarah,,Saint-Jean-Baptiste,46.81119,-71.2223,Entire home/apt,115,1,1,2021-01-17,1,1,362
47195255,Loft St Joseph 302 A,103462253,Mathieu,,Saint-Sauveur,46.81238,-71.23345,Entire home/apt,65,30,6,2021-01-07,3.75,8,365
47205530,Spacieux appartement au coeur du Vieux-Québec,160430787,Vivi,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81352,-71.21287,Entire home/apt,85,2,0,,,1,89
47218680,Room 1 in luxurious apartment - Parking avail $,49947368,Isabelle,,Maizerets,46.83369,-71.22345,Private room,90,30,0,,,27,157
47223993,Grand Condo,381375539,Sharly,,Quartier 4-5,46.85373,-71.26053,Entire home/apt,185,1,0,,,1,365
47262638,Your home away from home !  Best situated. Service,193223924,Bob,,Saint-Jean-Baptiste,46.81239,-71.21723,Entire home/apt,84,1,1,2021-01-13,1,1,49
47284884,MAGNIFIQUE LOGEMENT AVEC CACHET (31 NUITS ET PLUS),29506103,Marie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80581,-71.21906,Entire home/apt,50,31,0,,,16,0
47285245,SUPERBE LOFT SUR GRANDE ALLÉE (31 NUITS ET PLUS),29506103,Marie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80535,-71.21742,Entire home/apt,34,31,0,,,16,224
47310152,Magnifique maison #citq 302883 Beautiful house,42291422,Frederic,,Quartier 4-5,46.85772,-71.27621,Entire home/apt,179,2,5,2021-02-05,5,1,0
47377968,Beau 3 et 1/2 pas loin de l'université Laval,382477733,Melek,,Sillery,46.78444,-71.25021,Entire home/apt,99,1,1,2021-01-16,1,1,365
47384722,Little House in downtown Quebec,295106559,Rodrigo,,Saint-Roch,46.81516,-71.22788,Entire home/apt,35,30,0,,,1,39
47389100,Chambre 3 luxueux appartement - Stat dispo $,49947368,Isabelle,,Maizerets,46.83208,-71.22519,Private room,50,30,0,,,27,0
47405194,Belle appartement lumineux au centre de st foy,330851681,Mohammed,,Saint-Louis,46.76682,-71.29767,Entire home/apt,49,1,1,2021-01-08,0.88,1,193
47435103,Magnifique maison chaleureuse à Beauport,365097399,Matthieu,,Quartier 5-1,46.90378,-71.20202,Entire home/apt,200,1,0,,,1,346
47452449,En plein coeur du vieux Québec,155768668,Margot,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81484,-71.21094,Entire home/apt,108,1,0,,,1,364
47452709,Roulotte 36 pieds sur terrain de camping à Québec!,158286702,Nuange,,L'Aéroport,46.82168,-71.40322,Entire home/apt,110,3,0,,,1,159
47471713,"Magnifique appartement, voisin de la Place Royale!",23693320,Reception From Lofts Vieux-Québec,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81225,-71.20349,Entire home/apt,232,3,0,,,78,346
47514752,STATIONNEMENT + 2 CHAMBRES COEUR DE QUÉBEC ST-ROCH,206157337,André,,Saint-Roch,46.81336,-71.21886,Entire home/apt,62,30,0,,,20,30
47517169,Appart Caroline,73162264,Caroline,,Cité Universitaire,46.78898,-71.27698,Entire home/apt,40,1,0,,,1,0
47543338,Room 4 in luxurious apartment - Parking avail $,49947368,Isabelle,,Maizerets,46.83315,-71.22371,Private room,50,30,0,,,27,154
47547116,Room 2 in luxurious apartment - Parking avail $,49947368,Isabelle,,Maizerets,46.83172,-71.22333,Entire home/apt,79,30,0,,,27,120
47548843,Superb loft in the heart of Old Quebec,49947368,Isabelle,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81166,-71.21079,Entire home/apt,45,30,0,,,27,160
47562843,"Apt sympathique, quartier branché et authentique",140751031,Émilie,,Vieux-Limoilou,46.83114,-71.23027,Entire home/apt,55,2,0,,,1,79
47581642,Splendide Loft TRÈS bien situé au Vieux-Québec !,241075111,Eric,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81064,-71.21158,Entire home/apt,48,1,0,,,5,344
47702143,Room 1 of 1186 apartments in Quebec old downtown,384266536,Eddie,,Montcalm,46.80324,-71.2258,Private room,200,1,0,,,2,69
47703007,Confinez 😉 au pied du château Frontenac suite,12709745,Philippe,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81092,-71.20517,Entire home/apt,51,2,0,,,3,357
47709757,♥♥♥ Idéal pour confinement.. 29$-nuit ♥♥♥,3201898,Francois,,Saint-Sauveur,46.80987,-71.241,Entire home/apt,39,1,4,2021-01-24,4,2,11
47728340,Room 2 of 1186 apartments in Quebec old downtown,384266536,Eddie,,Montcalm,46.8028,-71.22424,Private room,150,1,0,,,2,254
47735291,L'Auberge Rosita,384597689,Sergio,,Quartier 4-6,46.84115,-71.26032,Entire home/apt,75,1,0,,,1,254
47766060,"Chambre privée avec buanderie,wifi et tout équipée",156901408,Dan,,L'Aéroport,46.7779,-71.36092,Private room,32,2,0,,,1,90
47781928,Bel appartement douillet à Québec city 31 j mini,6223073,Ludovic,,Saint-Sauveur,46.81573,-71.23638,Entire home/apt,27,30,0,,,1,77
